date,product_id,store_id,price,promotion,stock_level,units_sold
2023-01-15,Product_C,Store_1,28.08,1,55,109
2023-01-16,Product_C,Store_1,17.55,0,178,63
2023-01-17,Product_C,Store_1,16.83,0,92,82
2023-01-18,Product_C,Store_1,28.55,1,135,72
2023-01-19,Product_C,Store_1,19.58,1,83,106
2023-01-20,Product_C,Store_1,16.94,0,144,58
2023-01-21,Product_C,Store_1,29.84,0,90,72
2023-01-22,Product_C,Store_1,27.64,0,54,86
2023-01-23,Product_C,Store_1,18.2,0,231,57
2023-01-24,Product_C,Store_1,17.65,1,88,127
2023-01-25,Product_C,Store_1,25.27,1,52,96
2023-01-26,Product_C,Store_1,25.81,1,228,88
2023-01-27,Product_C,Store_1,15.18,0,72,61
2023-01-28,Product_C,Store_1,22.76,0,162,82
2023-01-29,Product_C,Store_1,20.44,0,119,79
2023-01-30,Product_C,Store_1,22.01,0,63,52
2023-01-31,Product_C,Store_1,21.56,0,175,88
2023-02-01,Product_C,Store_1,16.25,0,217,77
2023-02-02,Product_C,Store_1,15.85,0,220,57
2023-02-03,Product_C,Store_1,24.33,1,148,135
2023-02-04,Product_C,Store_1,29.43,0,203,57
2023-02-05,Product_C,Store_1,26.63,0,162,89
2023-02-06,Product_C,Store_1,9.43,0,88,63
2023-02-07,Product_C,Store_1,13.02,0,212,66
2023-02-08,Product_C,Store_1,9.67,1,240,108
2023-02-09,Product_C,Store_1,8.27,0,228,58
2023-02-10,Product_C,Store_1,8.48,0,180,72
2023-02-11,Product_C,Store_1,24.42,0,132,96
2023-02-12,Product_C,Store_1,12.99,0,153,86
2023-02-13,Product_C,Store_1,28.62,0,52,61
2023-02-14,Product_C,Store_1,19.55,1,249,93
2023-02-15,Product_C,Store_1,9.69,0,187,66
2023-02-16,Product_C,Store_1,14.0,0,206,51
2023-02-17,Product_C,Store_1,9.73,0,160,60
2023-02-18,Product_C,Store_1,16.39,0,89,105
2023-02-19,Product_C,Store_1,27.52,0,55,68
2023-02-20,Product_C,Store_1,26.55,0,33,60
2023-02-21,Product_C,Store_1,11.25,0,246,76
2023-02-22,Product_C,Store_1,18.73,0,226,63
2023-02-23,Product_C,Store_1,26.26,0,151,75
2023-02-24,Product_C,Store_1,15.09,0,140,78
2023-02-25,Product_C,Store_1,13.09,0,95,87
2023-02-26,Product_C,Store_1,21.9,0,228,90
2023-02-27,Product_C,Store_1,25.65,0,192,51
2023-02-28,Product_C,Store_1,21.7,0,52,61
2023-03-01,Product_C,Store_1,17.61,0,162,59
2023-03-02,Product_C,Store_1,14.82,0,154,78
2023-03-03,Product_C,Store_1,10.28,0,22,68
2023-03-04,Product_C,Store_1,16.81,0,61,87
2023-03-05,Product_C,Store_1,17.8,0,58,92
2023-03-06,Product_C,Store_1,11.6,1,191,137
2023-03-07,Product_C,Store_1,8.9,0,249,71
2023-03-08,Product_C,Store_1,27.09,0,91,81
2023-03-09,Product_C,Store_1,27.77,0,129,78
2023-03-10,Product_C,Store_1,20.77,1,185,106
2023-03-11,Product_C,Store_1,17.64,0,213,68
2023-03-12,Product_C,Store_1,18.84,0,205,84
2023-03-13,Product_C,Store_1,12.17,0,242,70
2023-03-14,Product_C,Store_1,23.46,0,187,76
2023-03-15,Product_C,Store_1,29.36,0,114,80
2023-03-16,Product_C,Store_1,28.02,0,184,81
2023-03-17,Product_C,Store_1,19.58,0,132,75
2023-03-18,Product_C,Store_1,20.02,0,78,82
2023-03-19,Product_C,Store_1,21.51,0,76,75
2023-03-20,Product_C,Store_1,25.93,0,156,78
2023-03-21,Product_C,Store_1,12.19,0,236,73
2023-03-22,Product_C,Store_1,12.26,0,144,93
2023-03-23,Product_C,Store_1,16.02,0,65,74
2023-03-24,Product_C,Store_1,22.25,1,159,123
2023-03-25,Product_C,Store_1,25.12,0,172,83
2023-03-26,Product_C,Store_1,18.23,0,185,80
2023-03-27,Product_C,Store_1,21.4,0,28,67
2023-03-28,Product_C,Store_1,16.01,0,101,52
2023-03-29,Product_C,Store_1,23.62,1,38,113
2023-03-30,Product_C,Store_1,9.92,1,127,95
2023-03-31,Product_C,Store_1,27.85,0,55,72
2023-04-01,Product_C,Store_1,19.77,0,41,85
2023-04-02,Product_C,Store_1,24.37,0,54,87
2023-04-03,Product_C,Store_1,22.16,0,210,73
2023-04-04,Product_C,Store_1,24.87,0,226,70
2023-04-05,Product_C,Store_1,25.03,0,62,62
2023-04-06,Product_C,Store_1,12.46,1,207,105
2023-04-07,Product_C,Store_1,12.7,0,73,80
2023-04-08,Product_C,Store_1,11.39,0,80,69
2023-04-09,Product_C,Store_1,20.55,0,56,91
2023-04-10,Product_C,Store_1,18.19,0,28,77
2023-04-11,Product_C,Store_1,13.55,0,60,62
2023-04-12,Product_C,Store_1,29.64,0,116,83
2023-04-13,Product_C,Store_1,10.45,0,234,77
2023-04-14,Product_C,Store_1,22.53,0,149,89
2023-04-15,Product_C,Store_1,26.55,0,46,97
2023-04-16,Product_C,Store_1,9.86,0,195,87
2023-04-17,Product_C,Store_1,25.25,0,114,75
2023-04-18,Product_C,Store_1,29.94,0,101,82
2023-04-19,Product_C,Store_1,18.01,0,218,92
2023-04-20,Product_C,Store_1,24.08,1,184,124
2023-04-21,Product_C,Store_1,21.39,0,128,77
2023-04-22,Product_C,Store_1,18.22,0,56,86
2023-04-23,Product_C,Store_1,26.94,0,247,78
2023-04-24,Product_C,Store_1,18.13,0,151,78
2023-04-25,Product_C,Store_1,17.15,1,68,116
2023-04-26,Product_C,Store_1,13.98,1,44,147
2023-04-27,Product_C,Store_1,24.91,0,58,84
2023-04-28,Product_C,Store_1,14.42,0,41,69
2023-04-29,Product_C,Store_1,17.84,0,135,65
2023-04-30,Product_C,Store_1,18.17,0,70,90
2023-05-01,Product_C,Store_1,12.35,0,100,62
2023-05-02,Product_C,Store_1,20.91,0,85,66
2023-05-03,Product_C,Store_1,26.04,1,102,124
2023-05-04,Product_C,Store_1,25.36,0,78,79
2023-05-05,Product_C,Store_1,20.09,0,100,79
2023-05-06,Product_C,Store_1,20.91,0,67,73
2023-05-07,Product_C,Store_1,20.07,1,139,141
2023-05-08,Product_C,Store_1,10.36,0,25,77
2023-05-09,Product_C,Store_1,9.72,0,92,69
2023-05-10,Product_C,Store_1,24.24,0,29,63
2023-05-11,Product_C,Store_1,27.38,0,129,83
2023-05-12,Product_C,Store_1,16.65,1,183,113
2023-05-13,Product_C,Store_1,15.9,0,74,83
2023-05-14,Product_C,Store_1,24.52,0,21,79
2023-05-15,Product_C,Store_1,23.68,0,119,70
2023-05-16,Product_C,Store_1,22.1,0,39,84
2023-05-17,Product_C,Store_1,8.83,0,76,67
2023-05-18,Product_C,Store_1,28.01,0,214,59
2023-05-19,Product_C,Store_1,17.99,1,145,107
2023-05-20,Product_C,Store_1,9.41,0,233,87
2023-05-21,Product_C,Store_1,21.9,1,129,97
2023-05-22,Product_C,Store_1,9.05,0,146,68
2023-05-23,Product_C,Store_1,22.25,1,141,108
2023-05-24,Product_C,Store_1,13.56,0,236,70
2023-05-25,Product_C,Store_1,17.6,0,90,60
2023-05-26,Product_C,Store_1,25.57,0,242,69
2023-05-27,Product_C,Store_1,12.86,0,155,80
2023-05-28,Product_C,Store_1,22.27,0,164,70
2023-05-29,Product_C,Store_1,11.92,0,245,73
2023-05-30,Product_C,Store_1,24.11,0,64,72
2023-05-31,Product_C,Store_1,27.78,0,180,47
2023-06-01,Product_C,Store_1,14.1,0,97,72
2023-06-02,Product_C,Store_1,25.44,0,73,62
2023-06-03,Product_C,Store_1,13.68,0,128,84
2023-06-04,Product_C,Store_1,14.58,0,84,61
2023-06-05,Product_C,Store_1,27.83,0,144,66
2023-06-06,Product_C,Store_1,9.49,0,32,76
2023-06-07,Product_C,Store_1,8.91,0,157,50
2023-06-08,Product_C,Store_1,11.89,0,149,52
2023-06-09,Product_C,Store_1,26.72,0,43,54
2023-06-10,Product_C,Store_1,18.88,1,221,116
2023-06-11,Product_C,Store_1,9.04,0,33,70
2023-06-12,Product_C,Store_1,22.33,1,46,94
2023-06-13,Product_C,Store_1,11.97,0,176,41
2023-06-14,Product_C,Store_1,23.13,0,238,61
2023-06-15,Product_C,Store_1,20.94,0,144,72
2023-06-16,Product_C,Store_1,22.97,0,177,60
2023-06-17,Product_C,Store_1,18.78,0,179,88
2023-06-18,Product_C,Store_1,13.43,0,239,59
2023-06-19,Product_C,Store_1,15.48,0,242,54
2023-06-20,Product_C,Store_1,8.59,0,42,58
2023-06-21,Product_C,Store_1,28.42,0,119,61
2023-06-22,Product_C,Store_1,27.35,0,115,60
2023-06-23,Product_C,Store_1,8.86,1,31,100
2023-06-24,Product_C,Store_1,8.56,0,220,57
2023-06-25,Product_C,Store_1,13.55,0,134,61
2023-06-26,Product_C,Store_1,14.02,0,96,52
2023-06-27,Product_C,Store_1,8.54,0,201,52
2023-06-28,Product_C,Store_1,11.81,0,159,52
2023-06-29,Product_C,Store_1,17.37,0,181,57
2023-06-30,Product_C,Store_1,17.75,0,191,59
2023-07-01,Product_C,Store_1,27.45,0,167,84
2023-07-02,Product_C,Store_1,19.25,0,42,61
2023-07-03,Product_C,Store_1,11.91,1,51,93
2023-07-04,Product_C,Store_1,27.14,0,196,52
2023-07-05,Product_C,Store_1,12.86,1,104,67
2023-07-06,Product_C,Store_1,19.45,0,156,59
2023-07-07,Product_C,Store_1,8.17,0,22,59
2023-07-08,Product_C,Store_1,24.53,0,247,68
2023-07-09,Product_C,Store_1,29.44,0,136,62
2023-07-10,Product_C,Store_1,9.35,0,41,51
2023-07-11,Product_C,Store_1,16.61,0,208,50
2023-07-12,Product_C,Store_1,19.99,0,80,47
2023-07-13,Product_C,Store_1,10.43,0,75,70
2023-07-14,Product_C,Store_1,19.12,0,137,49
2023-07-15,Product_C,Store_1,29.12,0,58,56
2023-07-16,Product_C,Store_1,24.51,0,68,56
2023-07-17,Product_C,Store_1,16.59,0,53,53
2023-07-18,Product_C,Store_1,8.78,0,161,62
2023-07-19,Product_C,Store_1,11.34,0,167,55
2023-07-20,Product_C,Store_1,24.67,0,57,50
2023-07-21,Product_C,Store_1,24.76,0,144,54
2023-07-22,Product_C,Store_1,17.56,0,159,67
2023-07-23,Product_C,Store_1,23.15,0,118,61
2023-07-24,Product_C,Store_1,10.04,1,201,96
2023-07-25,Product_C,Store_1,27.26,0,191,51
2023-07-26,Product_C,Store_1,17.12,0,40,47
2023-07-27,Product_C,Store_1,18.61,0,153,38
2023-07-28,Product_C,Store_1,28.92,0,66,41
2023-07-29,Product_C,Store_1,17.66,0,46,72
2023-07-30,Product_C,Store_1,19.61,0,122,50
2023-07-31,Product_C,Store_1,11.71,0,49,46
2023-08-01,Product_C,Store_1,25.12,0,70,34
2023-08-02,Product_C,Store_1,22.42,0,55,37
2023-08-03,Product_C,Store_1,14.54,0,83,45
2023-08-04,Product_C,Store_1,19.15,0,215,37
2023-08-05,Product_C,Store_1,27.99,0,245,45
2023-08-06,Product_C,Store_1,22.1,0,235,31
2023-08-07,Product_C,Store_1,17.94,0,164,34
2023-08-08,Product_C,Store_1,10.29,0,83,42
2023-08-09,Product_C,Store_1,19.78,1,181,98
2023-08-10,Product_C,Store_1,16.66,1,24,72
2023-08-11,Product_C,Store_1,25.11,0,236,46
2023-08-12,Product_C,Store_1,13.05,0,77,61
2023-08-13,Product_C,Store_1,22.37,0,148,67
2023-08-14,Product_C,Store_1,20.4,0,92,26
2023-08-15,Product_C,Store_1,25.42,0,127,62
2023-08-16,Product_C,Store_1,16.41,0,188,34
2023-08-17,Product_C,Store_1,14.03,0,110,36
2023-08-18,Product_C,Store_1,19.87,0,94,42
2023-08-19,Product_C,Store_1,25.13,0,154,57
2023-08-20,Product_C,Store_1,15.44,0,104,64
2023-08-21,Product_C,Store_1,18.95,0,115,28
2023-08-22,Product_C,Store_1,23.77,0,241,30
2023-08-23,Product_C,Store_1,26.92,1,89,66
2023-08-24,Product_C,Store_1,28.8,0,245,32
2023-08-25,Product_C,Store_1,9.84,0,21,38
2023-08-26,Product_C,Store_1,20.21,0,50,63
2023-08-27,Product_C,Store_1,17.95,0,152,43
2023-08-28,Product_C,Store_1,12.41,1,123,59
2023-08-29,Product_C,Store_1,16.58,1,36,87
2023-08-30,Product_C,Store_1,24.11,1,101,69
2023-08-31,Product_C,Store_1,24.2,0,59,20
2023-09-01,Product_C,Store_1,25.31,0,178,32
2023-09-02,Product_C,Store_1,17.1,0,54,69
2023-09-03,Product_C,Store_1,15.62,1,243,111
2023-09-04,Product_C,Store_1,13.98,1,121,69
2023-09-05,Product_C,Store_1,21.97,0,123,23
2023-09-06,Product_C,Store_1,25.78,1,88,91
2023-09-07,Product_C,Store_1,8.38,0,53,32
2023-09-08,Product_C,Store_1,24.95,0,159,37
2023-09-09,Product_C,Store_1,22.59,0,28,48
2023-09-10,Product_C,Store_1,21.88,0,39,46
2023-09-11,Product_C,Store_1,23.01,0,77,32
2023-09-12,Product_C,Store_1,26.95,0,83,33
2023-09-13,Product_C,Store_1,24.04,0,69,7
2023-09-14,Product_C,Store_1,25.53,0,142,36
2023-09-15,Product_C,Store_1,25.24,1,190,63
2023-09-16,Product_C,Store_1,28.62,0,181,51
2023-09-17,Product_C,Store_1,22.23,0,169,52
2023-09-18,Product_C,Store_1,15.7,0,72,36
2023-09-19,Product_C,Store_1,29.68,0,90,18
2023-09-20,Product_C,Store_1,10.72,0,149,26
2023-09-21,Product_C,Store_1,9.28,0,90,38
2023-09-22,Product_C,Store_1,15.95,0,132,34
2023-09-23,Product_C,Store_1,16.66,0,54,59
2023-09-24,Product_C,Store_1,15.26,0,198,46
2023-09-25,Product_C,Store_1,24.8,0,60,31
2023-09-26,Product_C,Store_1,17.44,0,237,33
2023-09-27,Product_C,Store_1,24.16,0,87,35
2023-09-28,Product_C,Store_1,15.78,0,221,23
2023-09-29,Product_C,Store_1,10.7,0,203,22
2023-09-30,Product_C,Store_1,27.99,0,74,48
2023-10-01,Product_C,Store_1,27.1,1,96,77
2023-10-02,Product_C,Store_1,27.81,0,51,24
2023-10-03,Product_C,Store_1,19.13,0,57,18
2023-10-04,Product_C,Store_1,24.83,1,179,94
2023-10-05,Product_C,Store_1,17.03,0,169,34
2023-10-06,Product_C,Store_1,13.42,0,116,41
2023-10-07,Product_C,Store_1,23.74,0,28,33
2023-10-08,Product_C,Store_1,14.61,0,221,57
2023-10-09,Product_C,Store_1,19.0,0,109,30
2023-10-10,Product_C,Store_1,28.63,0,207,32
2023-10-11,Product_C,Store_1,16.45,0,74,45
2023-10-12,Product_C,Store_1,23.81,0,62,29
2023-10-13,Product_C,Store_1,10.71,1,70,74
2023-10-14,Product_C,Store_1,20.94,0,47,58
2023-10-15,Product_C,Store_1,25.96,0,65,57
2023-10-16,Product_C,Store_1,9.82,0,101,60
2023-10-17,Product_C,Store_1,27.62,0,153,37
2023-10-18,Product_C,Store_1,8.87,0,112,46
2023-10-19,Product_C,Store_1,19.23,0,31,38
2023-10-20,Product_C,Store_1,8.68,0,186,36
2023-10-21,Product_C,Store_1,17.52,1,86,87
2023-10-22,Product_C,Store_1,14.51,0,58,47
2023-10-23,Product_C,Store_1,17.4,0,192,43
2023-10-24,Product_C,Store_1,21.03,1,133,101
2023-10-25,Product_C,Store_1,18.79,0,246,56
2023-10-26,Product_C,Store_1,18.58,0,155,26
2023-10-27,Product_C,Store_1,19.99,0,31,41
2023-10-28,Product_C,Store_1,22.96,1,134,91
2023-10-29,Product_C,Store_1,25.78,1,29,104
2023-10-30,Product_C,Store_1,21.94,0,90,29
2023-10-31,Product_C,Store_1,20.02,0,49,52
2023-11-01,Product_C,Store_1,29.82,0,108,34
2023-11-02,Product_C,Store_1,11.42,0,184,33
2023-11-03,Product_C,Store_1,15.39,1,155,60
2023-11-04,Product_C,Store_1,8.01,0,158,57
2023-11-05,Product_C,Store_1,27.86,0,65,64
2023-11-06,Product_C,Store_1,29.93,0,57,36
2023-11-07,Product_C,Store_1,12.87,1,172,58
2023-11-08,Product_C,Store_1,19.94,1,157,113
2023-11-09,Product_C,Store_1,10.13,0,225,39
2023-11-10,Product_C,Store_1,22.07,0,207,42
2023-11-11,Product_C,Store_1,22.37,0,47,64
2023-11-12,Product_C,Store_1,9.27,0,138,43
2023-11-13,Product_C,Store_1,13.12,0,246,49
2023-11-14,Product_C,Store_1,15.62,0,244,40
2023-11-15,Product_C,Store_1,13.66,0,141,25
2023-11-16,Product_C,Store_1,28.91,0,50,36
2023-11-17,Product_C,Store_1,27.87,0,59,39
2023-11-18,Product_C,Store_1,14.45,0,191,64
2023-11-19,Product_C,Store_1,15.95,0,29,59
2023-11-20,Product_C,Store_1,25.87,0,73,36
2023-11-21,Product_C,Store_1,27.87,0,111,45
2023-11-22,Product_C,Store_1,28.84,0,95,46
2023-11-23,Product_C,Store_1,27.61,0,208,42
2023-11-24,Product_C,Store_1,21.56,0,218,67
2023-11-25,Product_C,Store_1,17.95,0,247,57
2023-11-26,Product_C,Store_1,11.47,0,78,45
2023-11-27,Product_C,Store_1,23.8,0,137,49
2023-11-28,Product_C,Store_1,19.28,0,35,53
2023-11-29,Product_C,Store_1,29.05,0,163,50
2023-11-30,Product_C,Store_1,9.85,0,37,45
2023-12-01,Product_C,Store_1,26.46,0,158,50
2023-12-02,Product_C,Store_1,25.21,0,195,49
2023-12-03,Product_C,Store_1,22.6,0,140,71
2023-12-04,Product_C,Store_1,26.73,0,247,39
2023-12-05,Product_C,Store_1,20.69,0,201,47
2023-12-06,Product_C,Store_1,18.59,0,176,46
2023-12-07,Product_C,Store_1,18.85,0,183,49
2023-12-08,Product_C,Store_1,13.11,0,180,44
2023-12-09,Product_C,Store_1,14.91,0,170,64
2023-12-10,Product_C,Store_1,18.49,0,117,67
2023-12-11,Product_C,Store_1,20.72,0,48,42
2023-12-12,Product_C,Store_1,12.04,1,32,78
2023-12-13,Product_C,Store_1,19.83,0,21,45
2023-12-14,Product_C,Store_1,26.53,1,31,81
2023-12-15,Product_C,Store_1,13.46,1,62,90
2023-12-16,Product_C,Store_1,29.4,0,210,59
2023-12-17,Product_C,Store_1,24.47,0,203,58
2023-12-18,Product_C,Store_1,15.11,0,96,62
2023-12-19,Product_C,Store_1,20.71,0,38,42
2023-12-20,Product_C,Store_1,29.35,1,58,68
2023-12-21,Product_C,Store_1,27.98,0,199,53
2023-12-22,Product_C,Store_1,18.97,1,65,65
2023-12-23,Product_C,Store_1,21.49,0,182,65
2023-12-24,Product_C,Store_1,29.32,1,93,92
2023-12-25,Product_C,Store_1,11.24,0,29,53
2023-12-26,Product_C,Store_1,20.86,0,84,53
2023-12-27,Product_C,Store_1,18.76,0,156,33
2023-12-28,Product_C,Store_1,20.14,1,217,89
2023-12-29,Product_C,Store_1,24.65,0,159,48
2023-12-30,Product_C,Store_1,19.48,0,225,64
2023-12-31,Product_C,Store_1,19.6,0,235,67
2022-01-01,Product_C,Store_2,9.49,0,109,65
2022-01-02,Product_C,Store_2,27.78,0,126,58
2022-01-03,Product_C,Store_2,10.06,0,66,52
2022-01-04,Product_C,Store_2,24.3,0,136,35
2022-01-05,Product_C,Store_2,9.78,1,160,71
2022-01-06,Product_C,Store_2,27.46,0,228,42
2022-01-07,Product_C,Store_2,23.27,0,108,45
2022-01-08,Product_C,Store_2,27.63,0,244,46
2022-01-09,Product_C,Store_2,14.87,0,83,60
2022-01-10,Product_C,Store_2,16.33,1,68,70
2022-01-11,Product_C,Store_2,9.54,0,122,51
2022-01-12,Product_C,Store_2,26.77,1,246,79
2022-01-13,Product_C,Store_2,13.0,1,66,97
2022-01-14,Product_C,Store_2,25.87,1,103,101
2022-01-15,Product_C,Store_2,22.4,0,237,57
2022-01-16,Product_C,Store_2,21.45,0,95,57
2022-01-17,Product_C,Store_2,22.56,1,117,108
2022-01-18,Product_C,Store_2,26.64,0,96,61
2022-01-19,Product_C,Store_2,29.52,0,196,37
2022-01-20,Product_C,Store_2,9.37,1,40,114
2022-01-21,Product_C,Store_2,9.08,0,129,54
2022-01-22,Product_C,Store_2,24.85,0,158,63
2022-01-23,Product_C,Store_2,23.99,0,157,74
2022-01-24,Product_C,Store_2,11.67,0,22,47
2022-01-25,Product_C,Store_2,14.93,0,55,60
2022-01-26,Product_C,Store_2,16.25,0,92,68
2022-01-27,Product_C,Store_2,24.04,0,87,56
2022-01-28,Product_C,Store_2,18.54,0,236,67
2022-01-29,Product_C,Store_2,9.83,0,104,75
2022-01-30,Product_C,Store_2,29.52,0,164,70
2022-01-31,Product_C,Store_2,28.06,1,49,113
2022-02-01,Product_C,Store_2,24.28,0,93,55
2022-02-02,Product_C,Store_2,20.97,0,198,63
2022-02-03,Product_C,Store_2,23.33,0,107,45
2022-02-04,Product_C,Store_2,15.63,0,158,58
2022-02-05,Product_C,Store_2,12.33,0,143,86
2022-02-06,Product_C,Store_2,27.58,1,64,98
2022-02-07,Product_C,Store_2,10.29,0,40,49
2022-02-08,Product_C,Store_2,22.55,0,199,63
2022-02-09,Product_C,Store_2,27.56,0,81,40
2022-02-10,Product_C,Store_2,16.39,0,188,58
2022-02-11,Product_C,Store_2,28.42,0,22,71
2022-02-12,Product_C,Store_2,29.31,0,163,72
2022-02-13,Product_C,Store_2,23.57,0,247,69
2022-02-14,Product_C,Store_2,8.48,0,201,58
2022-02-15,Product_C,Store_2,21.44,0,66,42
2022-02-16,Product_C,Store_2,26.66,0,194,42
2022-02-17,Product_C,Store_2,19.94,0,153,55
2022-02-18,Product_C,Store_2,23.81,1,215,71
2022-02-19,Product_C,Store_2,10.0,0,193,78
2022-02-20,Product_C,Store_2,9.86,0,244,77
2022-02-21,Product_C,Store_2,20.27,0,80,57
2022-02-22,Product_C,Store_2,20.01,0,208,65
2022-02-23,Product_C,Store_2,9.46,0,154,76
2022-02-24,Product_C,Store_2,11.15,0,240,48
2022-02-25,Product_C,Store_2,28.16,0,163,67
2022-02-26,Product_C,Store_2,25.17,0,204,80
2022-02-27,Product_C,Store_2,26.08,0,140,87
2022-02-28,Product_C,Store_2,15.35,0,85,56
2022-03-01,Product_C,Store_2,14.29,0,131,72
2022-03-02,Product_C,Store_2,24.07,0,33,68
2022-03-03,Product_C,Store_2,17.39,0,190,67
2022-03-04,Product_C,Store_2,14.12,0,114,58
2022-03-05,Product_C,Store_2,19.6,0,153,75
2022-03-06,Product_C,Store_2,15.09,1,30,130
2022-03-07,Product_C,Store_2,24.94,0,107,75
2022-03-08,Product_C,Store_2,23.38,0,208,66
2022-03-09,Product_C,Store_2,27.94,0,57,71
2022-03-10,Product_C,Store_2,8.66,0,121,55
2022-03-11,Product_C,Store_2,18.03,1,166,93
2022-03-12,Product_C,Store_2,10.24,0,159,68
2022-03-13,Product_C,Store_2,9.53,0,248,75
2022-03-14,Product_C,Store_2,11.36,0,146,67
2022-03-15,Product_C,Store_2,15.84,0,120,70
2022-03-16,Product_C,Store_2,16.6,0,25,71
2022-03-17,Product_C,Store_2,25.81,0,70,65
2022-03-18,Product_C,Store_2,18.15,0,73,67
2022-03-19,Product_C,Store_2,12.68,0,155,83
2022-03-20,Product_C,Store_2,10.59,0,35,71
2022-03-21,Product_C,Store_2,27.49,0,133,56
2022-03-22,Product_C,Store_2,10.16,0,186,48
2022-03-23,Product_C,Store_2,18.3,0,151,54
2022-03-24,Product_C,Store_2,21.69,0,26,61
2022-03-25,Product_C,Store_2,8.04,0,50,71
2022-03-26,Product_C,Store_2,13.29,1,185,119
2022-03-27,Product_C,Store_2,11.75,1,120,94
2022-03-28,Product_C,Store_2,27.87,0,126,68
2022-03-29,Product_C,Store_2,24.03,0,34,72
2022-03-30,Product_C,Store_2,16.89,0,62,56
2022-03-31,Product_C,Store_2,9.74,0,160,73
2022-04-01,Product_C,Store_2,13.6,0,58,82
2022-04-02,Product_C,Store_2,27.48,0,233,76
2022-04-03,Product_C,Store_2,12.36,0,188,99
2022-04-04,Product_C,Store_2,16.41,1,210,119
2022-04-05,Product_C,Store_2,22.45,0,80,89
2022-04-06,Product_C,Store_2,9.43,0,41,67
2022-04-07,Product_C,Store_2,19.51,0,61,79
2022-04-08,Product_C,Store_2,12.01,0,26,67
2022-04-09,Product_C,Store_2,16.62,0,202,67
2022-04-10,Product_C,Store_2,19.04,0,46,69
2022-04-11,Product_C,Store_2,17.83,0,157,71
2022-04-12,Product_C,Store_2,27.43,0,216,84
2022-04-13,Product_C,Store_2,21.23,0,224,68
2022-04-14,Product_C,Store_2,20.04,0,34,69
2022-04-15,Product_C,Store_2,8.03,0,116,71
2022-04-16,Product_C,Store_2,21.1,0,63,76
2022-04-17,Product_C,Store_2,18.97,0,127,99
2022-04-18,Product_C,Store_2,11.19,0,208,67
2022-04-19,Product_C,Store_2,25.69,0,153,66
2022-04-20,Product_C,Store_2,25.3,0,133,61
2022-04-21,Product_C,Store_2,25.43,0,69,75
2022-04-22,Product_C,Store_2,17.67,0,28,77
2022-04-23,Product_C,Store_2,22.43,0,118,88
2022-04-24,Product_C,Store_2,14.16,0,147,90
2022-04-25,Product_C,Store_2,12.97,0,241,75
2022-04-26,Product_C,Store_2,25.49,0,79,85
2022-04-27,Product_C,Store_2,15.14,0,151,59
2022-04-28,Product_C,Store_2,25.93,0,72,59
2022-04-29,Product_C,Store_2,13.89,0,217,56
2022-04-30,Product_C,Store_2,15.7,0,228,76
2022-05-01,Product_C,Store_2,15.33,0,46,86
2022-05-02,Product_C,Store_2,18.9,1,232,96
2022-05-03,Product_C,Store_2,12.84,0,223,55
2022-05-04,Product_C,Store_2,17.88,0,117,63
2022-05-05,Product_C,Store_2,11.17,0,108,56
2022-05-06,Product_C,Store_2,21.52,0,27,64
2022-05-07,Product_C,Store_2,16.73,0,208,79
2022-05-08,Product_C,Store_2,28.28,0,93,87
2022-05-09,Product_C,Store_2,8.5,0,225,63
2022-05-10,Product_C,Store_2,14.14,0,90,65
2022-05-11,Product_C,Store_2,9.8,0,167,59
2022-05-12,Product_C,Store_2,21.34,0,145,63
2022-05-13,Product_C,Store_2,27.72,1,60,124
2022-05-14,Product_C,Store_2,25.18,0,227,80
2022-05-15,Product_C,Store_2,8.14,0,103,69
2022-05-16,Product_C,Store_2,25.51,0,91,60
2022-05-17,Product_C,Store_2,19.04,0,92,71
2022-05-18,Product_C,Store_2,23.65,0,26,47
2022-05-19,Product_C,Store_2,14.88,0,99,59
2022-05-20,Product_C,Store_2,8.48,0,22,59
2022-05-21,Product_C,Store_2,21.01,0,212,67
2022-05-22,Product_C,Store_2,11.27,1,52,121
2022-05-23,Product_C,Store_2,26.71,1,59,96
2022-05-24,Product_C,Store_2,8.17,0,106,34
2022-05-25,Product_C,Store_2,18.56,0,229,60
2022-05-26,Product_C,Store_2,28.56,0,36,42
2022-05-27,Product_C,Store_2,23.0,0,203,61
2022-05-28,Product_C,Store_2,11.8,0,60,66
2022-05-29,Product_C,Store_2,19.99,0,49,66
2022-05-30,Product_C,Store_2,17.71,0,246,56
2022-05-31,Product_C,Store_2,17.02,1,53,111
2022-06-01,Product_C,Store_2,12.18,0,158,70
2022-06-02,Product_C,Store_2,23.67,1,79,97
2022-06-03,Product_C,Store_2,27.7,0,234,57
2022-06-04,Product_C,Store_2,19.41,0,128,70
2022-06-05,Product_C,Store_2,29.86,0,160,76
2022-06-06,Product_C,Store_2,22.87,0,114,44
2022-06-07,Product_C,Store_2,28.27,0,199,41
2022-06-08,Product_C,Store_2,29.12,0,228,60
2022-06-09,Product_C,Store_2,28.74,0,87,46
2022-06-10,Product_C,Store_2,25.25,0,229,62
2022-06-11,Product_C,Store_2,29.78,1,244,115
2022-06-12,Product_C,Store_2,10.15,0,165,68
2022-06-13,Product_C,Store_2,20.53,0,118,46
2022-06-14,Product_C,Store_2,13.84,0,71,44
2022-06-15,Product_C,Store_2,15.97,0,233,65
